"STATION","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT11"
"USC00186350","2021-04-05","0.00","0.0","0.0","73","41","48",,,
"USC00186350","2021-04-06","0.00","0.0","0.0","73","48","57",,,
"USC00186350","2021-04-07","0.00","0.0","0.0","78","50","57",,,
"USC00186350","2021-04-08","0.00","0.0","0.0","81","53","56",,,
"USC00186350","2021-04-09","0.56","0.0","0.0","73","52","54",,,
"USC00186350","2021-04-10","0.01","0.0","0.0","61","53","55",,,
"USC00186350","2021-04-11","0.22","0.0","0.0","74","55","64",,,
"USC00186350","2021-04-12","0.00","0.0","0.0","80","54","54",,,
"USC00186350","2021-04-13","0.04","0.0","0.0","60","49","52",,,
"USC00186350","2021-04-14","0.00","0.0","0.0","68","49","55",,,
"USC00186350","2021-04-15","0.36","0.0","0.0","63","55","58",,,
"USC00186350","2021-04-16","0.00","0.0","0.0","66","43","48",,,
"USC00186350","2021-04-17","0.00","0.0","0.0","59","40","49",,,
"USC00186350","2021-04-18","0.00","0.0","0.0","60","43","50",,,
"USC00186350","2021-04-19","0.00","0.0","0.0","67","49","52",,,
"USC00186350","2021-04-20","0.02","0.0","0.0","64","47","53",,,
"USC00186350","2021-04-21","0.00","0.0","0.0","77","53","58",,,
"USC00186350","2021-04-22","0.00","0.0","0.0","67","33","42",,,
"USC00186350","2021-04-23","0.00","0.0","0.0","52","37","46",,,
"USC00186350","2021-04-24","0.00","0.0","0.0","64","39","44",,,
"USC00186350","2021-04-25","0.87","0.0","0.0","66","44","51",,,
"USC00186350","2021-04-26","0.00","0.0","0.0","67","45","49",,,
"USC00186350","2021-04-27","0.00","0.0","0.0","69","45","57",,,
"USC00186350","2021-04-28","0.00","0.0","0.0","86","57","68",,,
"USC00186350","2021-04-29","0.00","0.0","0.0","88","68","72",,,
"USC00186350","2021-04-30","0.02","0.0","0.0","86","62","62",,,
"USC00186350","2021-05-01",,"0.0","0.0",,,,,,
"USC00186350","2021-05-02","0.00","0.0","0.0",,,"59",,,
"USC00186350","2021-05-03","0.02","0.0","0.0","85","59","66",,,
"USC00186350","2021-05-04","0.09","0.0","0.0","75","66","72",,,
"USC00186350","2021-05-05","0.20","0.0","0.0","85","64","67",,,
"USC00186350","2021-05-06","0.06","0.0","0.0","78","49","53",,,
"USC00186350","2021-05-07","0.00","0.0","0.0","66","45","46",,,
"USC00186350","2021-05-08","0.14","0.0","0.0","66","42","47",,,
"USC00186350","2021-05-09","0.01","0.0","0.0","61","43","52",,,
"USC00186350","2021-05-10","0.00","0.0","0.0","71","52","57",,,
"USC00186350","2021-05-11","0.00","0.0","0.0","67","48","58",,,
"USC00186350","2021-05-12","0.00","0.0","0.0","68","48","51",,,
"USC00186350","2021-05-13",,"0.0","0.0",,,,,,
"USC00186350","2021-05-14","0.00","0.0","0.0",,,"55",,,
"USC00186350","2021-05-15","0.00","0.0","0.0","74","45","63",,,
"USC00186350","2021-05-16","0.00","0.0","0.0","79","47","55",,,
"USC00186350","2021-05-17","0.00","0.0","0.0","73","50","62",,,
"USC00186350","2021-05-18","0.00","0.0","0.0","74","50","62",,,
"USC00186350","2021-05-19","0.00","0.0","0.0","81","57","66",,,
"USC00186350","2021-05-20","0.00","0.0","0.0","87","59","67",,,
"USC00186350","2021-05-21","0.00","0.0","0.0","92","54","66",,,
"USC00186350","2021-05-22","0.00","0.0","0.0","86","61","70",,,
"USC00186350","2021-05-23","0.00","0.0","0.0","91","69","76",,,
"USC00186350","2021-05-24","0.10","0.0","0.0","93","64","64",,,
"USC00186350","2021-05-25","0.38","0.0","0.0","68","58","61",,,
"USC00186350","2021-05-26","0.00","0.0","0.0","80","61","72",,,
"USC00186350","2021-05-27","0.78","0.0","0.0","93","66","73",,,
"USC00186350","2021-05-28","0.00","0.0","0.0","86","66","66",,,
"USC00186350","2021-05-29","1.40","0.0","0.0","76","53","53",,,
"USC00186350","2021-05-30","0.55","0.0","0.0","55","51","52",,,
"USC00186350","2021-05-31","0.02","0.0","0.0","60","51","57",,,
"USC00186350","2021-06-01","0.00","0.0","0.0","76","54","73",,,
"USC00186350","2021-06-02","0.00","0.0","0.0","80","62","65",,,
"USC00186350","2021-06-03","0.08","0.0","0.0","83","65","71",,,
"USC00186350","2021-06-04","0.07","0.0","0.0","85","69","72",,,
"USC00186350","2021-06-05","0.02","0.0","0.0","86","66","77",,,
"USC00186350","2021-06-06","0.00","0.0","0.0","93","70","83",,,
"USC00186350","2021-06-07","0.00","0.0","0.0","94","74","76",,,
"USC00186350","2021-06-08","0.00","0.0","0.0","92","76","78",,,
"USC00186350","2021-06-09","0.00","0.0","0.0","91","73","76",,,
"USC00186350","2021-06-10","0.00","0.0","0.0","88","72","77",,,
"USC00186350","2021-06-11","0.45","0.0","0.0","89","67","69",,,
"USC00186350","2021-06-12","1.09","0.0","0.0","71","66","67",,"    1",
"USC00186350","2021-06-13","0.00","0.0","0.0","79","65","70",,,
"USC00186350","2021-06-14","0.01","0.0","0.0","83","65","67",,,
"USC00186350","2021-06-15","2.09","0.0","0.0","90","65","67",,,
"USC00186350","2021-06-16","0.00","0.0","0.0","81","65","67",,,
"USC00186350","2021-06-17","0.00","0.0","0.0","81","58","67",,,
"USC00186350","2021-06-18","0.00","0.0","0.0","86","56","71",,,
"USC00186350","2021-06-19","0.00","0.0","0.0","86","70","75",,,
"USC00186350","2021-06-20","0.07","0.0","0.0","87","70","77",,,
"USC00186350","2021-06-21","0.00","0.0","0.0","92","75","78",,,
"USC00186350","2021-06-22","0.02","0.0","0.0","93","71","73",,,
"USC00186350","2021-06-23","0.35","0.0","0.0","74","52","64",,,
"USC00186350","2021-06-24","0.00","0.0","0.0","80","55","59",,,
"USC00186350","2021-06-25","0.00","0.0","0.0","80","57","65",,,
"USC00186350","2021-06-26","0.12","0.0","0.0","83","65","73",,,
"USC00186350","2021-06-27","0.00","0.0","0.0","88","73","79",,,
"USC00186350","2021-06-28","0.00","0.0","0.0","92","73","78",,,
"USC00186350","2021-06-29","0.00","0.0","0.0","94","75","76",,,
"USC00186350","2021-06-30","0.00","0.0","0.0","95","76","80",,,
"USC00186350","2021-07-01","0.29","0.0","0.0","98","72","76",,,
"USC00186350","2021-07-02","2.07","0.0","0.0","92","71","74",,,
"USC00186350","2021-07-03","0.01","0.0","0.0","82","63","69",,,
"USC00186350","2021-07-04","0.08","0.0","0.0","81","61","70",,,
"USC00186350","2021-07-05","0.00","0.0","0.0","86","66","76",,,
"USC00186350","2021-07-06","0.00","0.0","0.0","90","66","75",,,
"USC00186350","2021-07-07","0.00","0.0","0.0","94","75","80",,,
"USC00186350","2021-07-08","0.00","0.0","0.0","97","78","79",,,
"USC00186350","2021-07-09","0.23","0.0","0.0","88","71","73",,,
"USC00186350","2021-07-10","1.50","0.0","0.0","92","67","73",,,
"USC00186350","2021-07-11","0.00","0.0","0.0","85","73","77",,,
"USC00186350","2021-07-12","0.00","0.0","0.0","92","77","79",,,
"USC00186350","2021-07-13","0.00","0.0","0.0","93","78","81",,,
"USC00186350","2021-07-14","0.00","0.0","0.0","94","77","80",,,
"USC00186350","2021-07-15","0.00","0.0","0.0","92","72","74",,,
"USC00186350","2021-07-16","0.00","0.0","0.0","94","74","75",,,
"USC00186350","2021-07-17","0.00","0.0","0.0","95","75","81",,,
"USC00186350","2021-07-18","0.00","0.0","0.0","96","73","75",,,
"USC00186350","2021-07-19","0.00","0.0","0.0","81","70","80",,,
"USC00186350","2021-07-20","0.00","0.0","0.0","91","70","82",,,
"USC00186350","2021-07-21","0.00","0.0","0.0","93","74","77",,,
"USC00186350","2021-07-22","0.04","0.0","0.0","91","66","71",,,
"USC00186350","2021-07-23","0.00","0.0","0.0","85","65","69",,,
"USC00186350","2021-07-24","0.00","0.0","0.0","88","64","76",,,
"USC00186350","2021-07-25","0.01","0.0","0.0","89","73","75",,,
"USC00186350","2021-07-26","0.00","0.0","0.0","92","73","77",,,
"USC00186350","2021-07-27","0.94","0.0","0.0","96","71","76",,,
"USC00186350","2021-07-28","0.00","0.0","0.0","94","70","75",,,
"USC00186350","2021-07-29","0.15","0.0","0.0","92","72","75",,,
"USC00186350","2021-07-30","0.01","0.0","0.0","88","74","80",,,
"USC00186350","2021-07-31","0.00","0.0","0.0","91","66","68",,,
"USC00186350","2021-08-01","0.24","0.0","0.0","82","68","75",,,
"USC00186350","2021-08-02","0.14","0.0","0.0","82","64","66",,,
"USC00186350","2021-08-03","0.00","0.0","0.0","83","64","67",,,
"USC00186350","2021-08-04","0.00","0.0","0.0","83","65","68",,,
"USC00186350","2021-08-05","0.00","0.0","0.0","84","61","66",,,
"USC00186350","2021-08-06","0.00","0.0","0.0","90","66","72",,,
"USC00186350","2021-08-07","0.00","0.0","0.0","91","67","71",,,
"USC00186350","2021-08-08","0.14","0.0","0.0","79","66","71",,,
"USC00186350","2021-08-09","0.00","0.0","0.0","93","71","74",,,
"USC00186350","2021-08-10","0.30","0.0","0.0","93","72","78",,,
"USC00186350","2021-08-11","0.64","0.0","0.0","96","71","75",,,
"USC00186350","2021-08-12","0.02","0.0","0.0","97","72","76",,,
"USC00186350","2021-08-13","0.00","0.0","0.0","98","76","79",,,
"USC00186350","2021-08-14","0.12","0.0","0.0","99","73","77",,,
"USC00186350","2021-08-15","0.93","0.0","0.0","94","70","71",,,
"USC00186350","2021-08-16","0.02","0.0","0.0","85","71","74",,,
"USC00186350","2021-08-17","0.82","0.0","0.0","85","72","75",,,
"USC00186350","2021-08-18","0.05","0.0","0.0","89","75","79",,,
"USC00186350","2021-08-19","0.45","0.0","0.0","88","75","80",,,
"USC00186350","2021-08-20","0.48","0.0","0.0","92","73","73",,,
"USC00186350","2021-08-21","1.96","0.0","0.0","85","71","77",,,
"USC00186350","2021-08-22","0.00","0.0","0.0","89","72","76",,,
"USC00186350","2021-08-23","0.00","0.0","0.0","84","72","73",,,
"USC00186350","2021-08-24","0.16","0.0","0.0","93","73","74",,,
"USC00186350","2021-08-25","0.00","0.0","0.0","95","72","79",,,
"USC00186350","2021-08-26","0.00","0.0","0.0","96","74","78",,,
"USC00186350","2021-08-27","0.17","0.0","0.0","95","73","78",,,
"USC00186350","2021-08-28","0.12","0.0","0.0","94","74","78",,,
"USC00186350","2021-08-29","0.00","0.0","0.0","92","72","73",,,
"USC00186350","2021-08-30","0.00","0.0","0.0","85","73","77",,,
"USC00186350","2021-08-31","0.00","0.0","0.0","93","72","77",,,
"USC00186350","2021-09-01","0.06","0.0","0.0","87","72","73",,,
"USC00186350","2021-09-02","0.89","0.0","0.0","84","62","64",,,
"USC00186350","2021-09-03","0.00","0.0","0.0","79","61","64",,,
"USC00186350","2021-09-04","0.00","0.0","0.0","78","60","63",,,
"USC00186350","2021-09-06","0.08","0.0","0.0",,,"71",,,
"USC00186350","2021-09-07","0.00","0.0","0.0","90","61","72",,,
"USC00186350","2021-09-08","0.00","0.0","0.0",,"67","70",,,
"USC00186350","2021-09-09","0.35","0.0","0.0",,"66","70",,,
"USC00186350","2021-09-10","0.00","0.0","0.0","85","60","65",,,
"USC00186350","2021-09-11","0.00","0.0","0.0","83","55","57",,,
"USC00186350","2021-09-12","0.00","0.0","0.0","86","56","69",,,
"USC00186350","2021-09-13","0.00","0.0","0.0","92","67","75",,,
"USC00186350","2021-09-14","0.00","0.0","0.0",,"67","73",,,
"USC00186350","2021-09-15","0.00","0.0","0.0",,"69","71",,,
"USC00186350","2021-09-16","0.00","0.0","0.0",,"69","74",,,
"USC00186350","2021-09-17","0.40","0.0","0.0",,"70","71",,,
"USC00186350","2021-09-18","0.10","0.0","0.0","87","64","71",,,
"USC00186350","2021-09-19","0.00","0.0","0.0",,"66","72",,,
"USC00186350","2021-09-20","0.00","0.0","0.0",,"57","66",,,
"USC00186350","2021-09-21","0.00","0.0","0.0",,"61","69",,,
"USC00186350","2021-09-22","0.00","0.0","0.0",,"67","74",,,
"USC00186350","2021-09-23","1.47","0.0","0.0","86","60","63",,,
"USC00186350","2021-09-24","0.01","0.0","0.0","80","48","55",,,
"USC00186350","2021-09-25","0.00","0.0","0.0","80","52","70",,,
"USC00186350","2021-09-26","0.00","0.0","0.0",,"53","66",,,
"USC00186350","2021-09-27","0.00","0.0","0.0","80","51","55",,,
"USC00186350","2021-09-28","0.00","0.0","0.0","85","54","72",,,
"USC00186350","2021-09-29","0.00","0.0","0.0","80","60","60",,,
"USC00186350","2021-09-30","0.00","0.0","0.0","74","51","62",,,
"USC00186350","2021-10-01","0.00","0.0","0.0","75","51","52",,,
"USC00186350","2021-10-02","0.00","0.0","0.0","73","51","58",,,
"USC00186350","2021-10-03","0.00","0.0","0.0","85","50","57",,,
"USC00186350","2021-10-04","0.00","0.0","0.0","86","57","71",,,
"USC00186350","2021-10-05","0.00","0.0","0.0","86","66","69",,,
"USC00186350","2021-10-06","0.01","0.0","0.0","83","67","68",,,
"USC00186350","2021-10-07","0.00","0.0","0.0","72","62","65",,,
"USC00186350","2021-10-08","0.00","0.0","0.0","78","63","64",,,
"USC00186350","2021-10-09","0.00","0.0","0.0","79","63","64",,,
"USC00186350","2021-10-10","0.00","0.0","0.0",,"63","69",,,
"USC00186350","2021-10-11","0.00","0.0","0.0","74","64","65",,,
"USC00186350","2021-10-12","0.00","0.0","0.0","70","63","64",,,
"USC00186350","2021-10-13","0.05","0.0","0.0","72","64","66",,,
"USC00186350","2021-10-14","0.00","0.0","0.0","73","59","61",,,
"USC00186350","2021-10-15","0.00","0.0","0.0","82","61","65",,,
"USC00186350","2021-10-16","0.00","0.0","0.0","83","63","71",,,
"USC00186350","2021-10-17","0.29","0.0","0.0","80","49","57",,,
"USC00186350","2021-10-18","0.00","0.0","0.0","66","48","48",,,
"USC00186350","2021-10-19","0.00","0.0","0.0","70","42","43",,,
"USC00186350","2021-10-20","0.00","0.0","0.0","73","43","52",,,
"USC00186350","2021-10-21","0.00","0.0","0.0","77","49","54",,,
"USC00186350","2021-10-22","0.00","0.0","0.0","77","49","62",,,
"USC00186350","2021-10-23","0.00","0.0","0.0","70","52","59",,,
"USC00186350","2021-10-24","0.01","0.0","0.0","70","52","54",,,
"USC00186350","2021-10-25","0.00","0.0","0.0","72","54","63",,,
"USC00186350","2021-10-26","1.99","0.0","0.0","79","59","59",,,
"USC00186350","2021-10-27","0.00","0.0","0.0","66","52","55",,,
"USC00186350","2021-10-28","0.00","0.0","0.0","73","48","49",,,
"USC00186350","2021-10-29","0.25","0.0","0.0","67","49","57",,,
"USC00186350","2021-10-30","1.76","0.0","0.0","62","57","57",,,
"USC00186350","2021-10-31","0.03","0.0","0.0","64","51","53",,,
"USC00186350","2021-11-01","0.00","0.0","0.0","67","49","52",,,
"USC00186350","2021-11-02","0.00","0.0","0.0","62","42","49",,,
"USC00186350","2021-11-03","0.15","0.0","0.0","51","35","35",,,
"USC00186350","2021-11-05","0.00","0.0","0.0",,,"31",,,
"USC00186350","2021-11-06","0.00","0.0","0.0","55","30","31",,,
"USC00186350","2021-11-07","0.00","0.0","0.0","57","30","46",,,
"USC00186350","2021-11-08","0.00","0.0","0.0","58","32","40",,,
"USC00186350","2021-11-09","0.00","0.0","0.0","70","40","60",,,
"USC00186350","2021-11-10","0.00","0.0","0.0","74","45","67",,,
"USC00186350","2021-11-11","0.00","0.0","0.0","72","45","53",,,
"USC00186350","2021-11-12","0.68","0.0","0.0","70","53","58",,,
"USC00186350","2021-11-13","0.00","0.0","0.0","65","41","46",,,
"USC00186350","2021-11-14","0.00","0.0","0.0",,"34","40",,,
"USC00186350","2021-11-15","0.00","0.0","0.0","48","40","44",,,
"USC00186350","2021-11-16","0.00","0.0","0.0","50","34","45",,,
"USC00186350","2021-11-17","0.00","0.0","0.0","57","37","39",,,
"USC00186350","2021-11-18","0.00","0.0","0.0","65","39","56",,,
"USC00186350","2021-11-19","0.05","0.0","0.0","73","41","43",,,
"USC00186350","2021-11-20","0.00","0.0","0.0","48","28","30",,,
"USC00186350","2021-11-21","0.00","0.0","0.0","49","29","36",,,
"USC00186350","2021-11-22","0.08","0.0","0.0","53","36","45",,,
"USC00186350","2021-11-23","0.00","0.0","0.0","53","31","34",,,
"USC00186350","2021-11-24","0.00","0.0","0.0","45","27","28",,,
"USC00186350","2021-11-25","0.00","0.0","0.0","49","28","37",,,
"USC00186350","2021-11-26","0.09","0.0","0.0","58","37","45",,,
"USC00186350","2021-11-27","0.00","0.0","0.0",,"24","37",,,
"USC00186350","2021-11-28","0.00","0.0","0.0","47","33","35",,,
"USC00186350","2021-11-29","0.00","0.0","0.0","57","35","35",,,
"USC00186350","2021-11-30","0.00","0.0","0.0","47","29","37",,,
"USC00186350","2021-12-01","0.00","0.0","0.0","51","28","31",,,
"USC00186350","2021-12-02","0.03","0.0","0.0","58","31","49",,,
"USC00186350","2021-12-03","0.00","0.0","0.0","64","44","47",,,
"USC00186350","2021-12-04","0.00","0.0","0.0","62","29","35",,,
"USC00186350","2021-12-05","0.00","0.0","0.0","59","31","35",,,
"USC00186350","2021-12-06","0.00","0.0","0.0","53","35","51",,,
"USC00186350","2021-12-07","0.00","0.0","0.0","70","34","37",,,
"USC00186350","2021-12-08","0.00","0.0","0.0","42","31","37",,,
"USC00186350","2021-12-09","0.00","0.0","0.0","43","27","27",,,
"USC00186350","2021-12-10","0.00","0.0","0.0","43","27","42",,,
"USC00186350","2021-12-11","0.00","0.0","0.0","58","42","58",,,
"USC00186350","2021-12-12","0.18","0.0","0.0","68","40","42",,,
"USC00186350","2021-12-13","0.00","0.0","0.0","50","29","30",,,
"USC00186350","2021-12-14","0.00","0.0","0.0","53","30","30",,,
"USC00186350","2021-12-15","0.00","0.0","0.0","58","30","44",,,
"USC00186350","2021-12-16","0.00","0.0","0.0","59","43","48",,,
"USC00186350","2021-12-17","0.00","0.0","0.0","66","48","59",,,
"USC00186350","2021-12-18","0.00","0.0","0.0","64","50","50",,,
"USC00186350","2021-12-19","0.00","0.0","0.0",,"44","44",,,
"USC00186350","2021-12-20","0.00","0.0","0.0","45","26","27",,,
"USC00186350","2021-12-21","0.00","0.0","0.0","41","26","37",,,
"USC00186350","2021-12-22","0.07","0.0","0.0","42","33","33",,,
"USC00186350","2021-12-23","0.00","0.0","0.0","48","24","25",,,
"USC00186350","2021-12-25","0.00","0.0","0.0","55","41","55",,,
"USC00186350","2021-12-26","0.05","0.0","0.0","66","46","49",,,
"USC00186350","2021-12-27","0.00","0.0","0.0","60","35","39",,,
"USC00186350","2021-12-28","0.00","0.0","0.0","41","36","40",,,
"USC00186350","2021-12-29","0.00","0.0","0.0","57","40","48",,,
"USC00186350","2021-12-30","0.28","0.0","0.0","55","47","48",,,
"USC00186350","2021-12-31","0.02","0.0","0.0","55","48","52",,,
"USC00186350","2022-01-01","0.15","0.0","0.0","59","52","58",,,
"USC00186350","2022-01-02","0.44","0.0","0.0","64","56","58",,,
"USC00186350","2022-01-04",,"7.4","7.0",,,"34",,,
"USC00186350","2022-01-06","0.00","0.0",,,,"31",,,
"USC00186350","2022-01-07","0.18","1.0","3.0","46","21","22",,,
"USC00186350","2022-01-09","0.00","0.0","3.0","34","22","34",,,
"USC00186350","2022-01-10","0.59","0.0",,"44","30","30",,,
"USC00186350","2022-01-11","0.00","0.0",,"38","23","23",,,
"USC00186350","2022-01-12","0.00","0.0","0.0","28","20","27",,,
"USC00186350","2022-01-13","0.00","0.0","0.0","46","20","28",,,
"USC00186350","2022-01-14","0.00","0.0","0.0","51","28","42",,,
"USC00186350","2022-01-15","0.00","0.0","0.0","48","22","22",,,
"USC00186350","2022-01-16","0.00","0.0","0.0","27","15","16",,,
"USC00186350","2022-01-17","1.21","0.5",,"43","16","35",,,
"USC00186350","2022-01-18","0.00","0.0","0.0","40","34","35",,,
"USC00186350","2022-01-19","0.00","0.0","0.0","40","25","34",,,
"USC00186350","2022-01-20","0.28","0.0","0.0","54","34","39",,,
"USC00186350","2022-01-21","0.00","0.0","0.0","39","17","17",,,
"USC00186350","2022-01-22","0.00","0.0","0.0","26","15","19",,,
"USC00186350","2022-01-23","0.00","0.0","0.0","34","19","29",,,
"USC00186350","2022-01-24","0.00","0.0","0.0","39","28","28",,,
"USC00186350","2022-01-25","0.00","0.0","0.0","41","27","35",,,
"USC00186350","2022-01-26","0.00","0.0","0.0","49","21","21",,,
"USC00186350","2022-01-27","0.00","0.0","0.0","33","15","16",,,
"USC00186350","2022-01-28","0.00","0.0","0.0","35","16","31",,,
"USC00186350","2022-01-29","0.15","1.0","1.0","39","22","22",,,
"USC00186350","2022-01-30","0.00","0.0","0.0","28","16","21",,,
"USC00186350","2022-01-31","0.00","0.0","0.0","31","21","24",,,
"USC00186350","2022-02-01","0.00","0.0","0.0","37","20","21",,,
"USC00186350","2022-02-02","0.00","0.0","0.0","42","21","28",,,
"USC00186350","2022-02-03","0.19","0.0","0.0","49","28","42",,,
"USC00186350","2022-02-04","0.66","0.0","0.0","63","42","59",,,
"USC00186350","2022-02-05","0.80","0.0","0.0","59","30","30",,,
"USC00186350","2022-02-07","0.00","0.0","0.0","38","19","33",,,
"USC00186350","2022-02-08","0.08","0.0","0.0","44","29","34",,,
"USC00186350","2022-02-09","0.00","0.0","0.0","48","26","26",,,
"USC00186350","2022-02-10","0.00","0.0","0.0","57","26","42",,,
"USC00186350","2022-02-11","0.00","0.0","0.0","60","26","50",,,
"USC00186350","2022-02-12","0.00","0.0","0.0","67",,"53",,,
"USC00186350","2022-02-13","0.05","0.0","0.0","60","34","34",,,
"USC00186350","2022-02-14","0.03","0.0","0.0","34","25","26",,,
"USC00186350","2022-02-15","0.00","0.0","0.0","33","18","25",,,
